a	b
P31939	Q99497
P31939	Q9BWD1
P31939	Q9NPF4
P31939	Q9NPL8
P31939	Q9NQR4
P31939	Q9NR45
P31939	Q9Y248
P31939	Q9Y2I2-1
P31939	Q3LXA3
O43657	P31939
O75179	P31939
O75569	P31939
P31939	P62937
P31939	Q13233
P31939	Q5XPI4
P31939	Q86UT6
P31939	Q9H2K2
P31939	Q9BYX4-2
P35580	P39023
P35580	P41227
P35580	P41250
P35580	P43307
P35580	P48643
P35580	P48739
P35580	P51572
P35580	P52209
P35580	P52298
P35580	P52434
P35580	P52732
P35580	P52815
P35580	P54136
P35580	P55210
P35580	P55327
P35580	P58546
P35580	P61086
P35580	P61088
P35580	P61201
P35580	P61247
P35580	P62249
P35580	P62263
P35580	P62333
P35580	P62495
P35580	P62750
P35580	P62879
P35580	P62987
P35580	P63279
P35580	Q00610
P35580	Q02543
P35580	Q04760
P35580	Q08257
P35580	Q12904
P35580	Q13200
P35580	Q13310
P35580	Q13404
P35580	Q13451
P35580	Q13568-4
P35580	Q14164
P35580	Q14165
P35580	Q14258
P35580	Q14653
P35580	Q14657
P35580	Q15008
P35580	Q15046
P35580	Q15056
P35580	Q15365
P35580	Q16576
P35580	Q16630
P35580	Q16650
P35580	Q3MHD2
P35580	Q4VC31
P35580	Q6NZ67
P35580	Q6XUX3
P35580	Q7L2H7
P35580	Q7Z434
P35580	Q86VP1
P35580	Q86WV6
P35580	Q8IUC6
P35580	Q8IUD6
P35580	Q8N5K1
P35580	Q8NC51
P35580	Q8WU90
P35580	Q92844-3
P35580	Q92922
P35580	Q92985
P35580	Q96AG4
P35580	Q96FW1
P35580	Q99460
P35580	Q99623
P35580	Q9BVK6
P35580	Q9BYX4
P35580	Q9H2G2
P35580	Q9H6S1
P35580	Q9H9B4
P35580	Q9HAV4
P35580	Q9NQC7
P35580	Q9NR30
P35580	Q9NUQ9
P35580	Q9NYU2
P35580	Q9P0I2
P35580	Q9UBB6
P35580	Q9UBT2
P35580	Q9UKK9
P35580	Q9Y2B0
P35580	Q9Y3A5
P35580	Q9Y3U8
P35580	Q9Y4K3
P35580	Q9Y6Y9
O60232	P35580
O75409	P35580
P00918	P35580
P04083	P35580
P05161	P35580
P10275	P35580
P13929	P35580
P15559	P35580
P25685-2	P35580
P30101	P35580
P31946	P35580
P32455	P35580
P35580	P59665
P35580	P61964
P35580	Q00796
P35580	Q04446
P35580	Q08257-3
P35580	Q13867
P35580	Q5SW24
P35580	Q6GMV2
P35580	Q6TCH7
P35580	Q6TDP4
P35580	Q86VU5
P35580	Q86YV6
P35580	Q8N6M8
P35580	Q8NA92
P35580	Q8NBF2
P35580	Q8NFH5-2
P35580	Q8WUX2
P35580	Q8WVK2
P35580	Q92769
P35580	Q96B18
P35580	Q96BM9
P35580	Q96NR8
P35580	Q96SA4
P35580	Q99497
P35580	Q9BWD1
P35580	Q9NPF4
P35580	Q9NPL8
P35580	Q9NQR4
P35580	Q9NR45
P35580	Q9Y248
P35580	Q9Y2I2-1
P35580	Q3LXA3
O43657	P35580
O75179	P35580
O75569	P35580
P35580	P62937
P35580	Q13233
P35580	Q5XPI4
P35580	Q86UT6
P35580	Q9H2K2
P35580	Q9BYX4-2
P39023	P41227
P39023	P41250
P39023	P43307
P39023	P48643
P39023	P48739
P39023	P51572
P39023	P52209
P39023	P52298
P39023	P52434
P39023	P52732
P39023	P52815
P39023	P54136
P39023	P55210
P39023	P55327
P39023	P58546
P39023	P61086
P39023	P61088
P39023	P61201
P39023	P61247
P39023	P62249
P39023	P62263
P39023	P62333
P39023	P62495
P39023	P62750
P39023	P62879
P39023	P62987
P39023	P63279
P39023	Q00610
P39023	Q02543
P39023	Q04760
P39023	Q08257
P39023	Q12904
P39023	Q13200
P39023	Q13310
P39023	Q13404
P39023	Q13451
P39023	Q13568-4
P39023	Q14164
P39023	Q14165
P39023	Q14258
P39023	Q14653
P39023	Q14657
P39023	Q15008
P39023	Q15046
P39023	Q15056
P39023	Q15365
P39023	Q16576
P39023	Q16630
P39023	Q16650
P39023	Q3MHD2
P39023	Q4VC31
P39023	Q6NZ67
P39023	Q6XUX3
P39023	Q7L2H7
P39023	Q7Z434
P39023	Q86VP1
P39023	Q86WV6
P39023	Q8IUC6
P39023	Q8IUD6
P39023	Q8N5K1
P39023	Q8NC51
P39023	Q8WU90
P39023	Q92844-3
P39023	Q92922
P39023	Q92985
P39023	Q96AG4
P39023	Q96FW1
P39023	Q99460
P39023	Q99623
P39023	Q9BVK6
P39023	Q9BYX4
P39023	Q9H2G2
P39023	Q9H6S1
P39023	Q9H9B4
P39023	Q9HAV4
P39023	Q9NQC7
P39023	Q9NR30
P39023	Q9NUQ9
P39023	Q9NYU2
P39023	Q9P0I2
P39023	Q9UBB6
P39023	Q9UBT2
P39023	Q9UKK9
P39023	Q9Y2B0
P39023	Q9Y3A5
P39023	Q9Y3U8
P39023	Q9Y4K3
P39023	Q9Y6Y9
O60232	P39023
O75409	P39023
P00918	P39023
P04083	P39023
P05161	P39023
P10275	P39023
P13929	P39023
P15559	P39023
P25685-2	P39023
P30101	P39023
P31946	P39023
P32455	P39023
P39023	P59665
P39023	P61964
P39023	Q00796
P39023	Q04446
P39023	Q08257-3
P39023	Q13867
P39023	Q5SW24
P39023	Q6GMV2
P39023	Q6TCH7
P39023	Q6TDP4
P39023	Q86VU5
P39023	Q86YV6
P39023	Q8N6M8
P39023	Q8NA92
P39023	Q8NBF2
P39023	Q8NFH5-2
P39023	Q8WUX2
P39023	Q8WVK2
P39023	Q92769
P39023	Q96B18
P39023	Q96BM9
P39023	Q96NR8
P39023	Q96SA4
P39023	Q99497
P39023	Q9BWD1
P39023	Q9NPF4
P39023	Q9NPL8
P39023	Q9NQR4
P39023	Q9NR45
P39023	Q9Y248
P39023	Q9Y2I2-1
P39023	Q3LXA3
O43657	P39023
O75179	P39023
O75569	P39023
P39023	P62937
P39023	Q13233
P39023	Q5XPI4
P39023	Q86UT6
P39023	Q9H2K2
P39023	Q9BYX4-2
P41227	P41250
P41227	P43307
P41227	P48643
P41227	P48739
P41227	P51572
P41227	P52209
P41227	P52298
P41227	P52434
P41227	P52732
P41227	P52815
P41227	P54136
P41227	P55210
P41227	P55327
P41227	P58546
P41227	P61086
P41227	P61088
P41227	P61201
P41227	P61247
P41227	P62249
P41227	P62263
P41227	P62333
P41227	P62495
P41227	P62750
P41227	P62879
P41227	P62987
P41227	P63279
P41227	Q00610
P41227	Q02543
P41227	Q04760
P41227	Q08257
P41227	Q12904
P41227	Q13200
P41227	Q13310
P41227	Q13404
P41227	Q13451
P41227	Q13568-4
P41227	Q14164
P41227	Q14165
P41227	Q14258
P41227	Q14653
P41227	Q14657
P41227	Q15008
P41227	Q15046
P41227	Q15056
P41227	Q15365
P41227	Q16576
P41227	Q16630
P41227	Q16650
P41227	Q3MHD2
P41227	Q4VC31
P41227	Q6NZ67
P41227	Q6XUX3
P41227	Q7L2H7
P41227	Q7Z434
P41227	Q86VP1
P41227	Q86WV6
P41227	Q8IUC6
P41227	Q8IUD6
P41227	Q8N5K1
P41227	Q8NC51
P41227	Q8WU90
P41227	Q92844-3
P41227	Q92922
P41227	Q92985
P41227	Q96AG4
P41227	Q96FW1
P41227	Q99460
P41227	Q99623
P41227	Q9BVK6
P41227	Q9BYX4
P41227	Q9H2G2
P41227	Q9H6S1
P41227	Q9H9B4
P41227	Q9HAV4
P41227	Q9NQC7
P41227	Q9NR30
P41227	Q9NUQ9
P41227	Q9NYU2
P41227	Q9P0I2
P41227	Q9UBB6
P41227	Q9UBT2
P41227	Q9UKK9
P41227	Q9Y2B0
P41227	Q9Y3A5
P41227	Q9Y3U8
P41227	Q9Y4K3
P41227	Q9Y6Y9
O60232	P41227
O75409	P41227
P00918	P41227
P04083	P41227
P05161	P41227
P10275	P41227
P13929	P41227
P15559	P41227
P25685-2	P41227
P30101	P41227
P31946	P41227
P32455	P41227
P41227	P59665
P41227	P61964
P41227	Q00796
P41227	Q04446
P41227	Q08257-3
P41227	Q13867
P41227	Q5SW24
P41227	Q6GMV2
P41227	Q6TCH7
P41227	Q6TDP4
P41227	Q86VU5
P41227	Q86YV6
P41227	Q8N6M8
P41227	Q8NA92
P41227	Q8NBF2
P41227	Q8NFH5-2
P41227	Q8WUX2
P41227	Q8WVK2
P41227	Q92769
P41227	Q96B18
P41227	Q96BM9
P41227	Q96NR8
P41227	Q96SA4
P41227	Q99497
P41227	Q9BWD1
P41227	Q9NPF4
P41227	Q9NPL8
P41227	Q9NQR4
P41227	Q9NR45
P41227	Q9Y248
P41227	Q9Y2I2-1
P41227	Q3LXA3
O43657	P41227
O75179	P41227
O75569	P41227
P41227	P62937
P41227	Q13233
P41227	Q5XPI4
P41227	Q86UT6
P41227	Q9H2K2
P41227	Q9BYX4-2
P41250	P43307
P41250	P48643
P41250	P48739
P41250	P51572
P41250	P52209
P41250	P52298
P41250	P52434
P41250	P52732
P41250	P52815
P41250	P54136
P41250	P55210
P41250	P55327
P41250	P58546
P41250	P61086
P41250	P61088
P41250	P61201
P41250	P61247
P41250	P62249
P41250	P62263
P41250	P62333
P41250	P62495
P41250	P62750
P41250	P62879
P41250	P62987
P41250	P63279
P41250	Q00610
P41250	Q02543
P41250	Q04760
P41250	Q08257
P41250	Q12904
P41250	Q13200
P41250	Q13310
P41250	Q13404
P41250	Q13451
P41250	Q13568-4
P41250	Q14164
P41250	Q14165
P41250	Q14258
P41250	Q14653
P41250	Q14657
P41250	Q15008
P41250	Q15046
P41250	Q15056
P41250	Q15365
P41250	Q16576
P41250	Q16630
P41250	Q16650
P41250	Q3MHD2
P41250	Q4VC31
P41250	Q6NZ67
P41250	Q6XUX3
P41250	Q7L2H7
P41250	Q7Z434
P41250	Q86VP1
P41250	Q86WV6
P41250	Q8IUC6
P41250	Q8IUD6
P41250	Q8N5K1
P41250	Q8NC51
P41250	Q8WU90
P41250	Q92844-3
P41250	Q92922
P41250	Q92985
P41250	Q96AG4
P41250	Q96FW1
P41250	Q99460
P41250	Q99623
P41250	Q9BVK6
P41250	Q9BYX4
P41250	Q9H2G2
P41250	Q9H6S1
P41250	Q9H9B4
P41250	Q9HAV4
P41250	Q9NQC7
P41250	Q9NR30
P41250	Q9NUQ9
P41250	Q9NYU2
P41250	Q9P0I2
P41250	Q9UBB6
P41250	Q9UBT2
P41250	Q9UKK9
P41250	Q9Y2B0
P41250	Q9Y3A5
P41250	Q9Y3U8
P41250	Q9Y4K3
P41250	Q9Y6Y9
O60232	P41250
O75409	P41250
P00918	P41250
P04083	P41250
P05161	P41250
P10275	P41250
P13929	P41250
P15559	P41250
P25685-2	P41250
P30101	P41250
P31946	P41250
P32455	P41250
P41250	P59665
P41250	P61964
P41250	Q00796
P41250	Q04446
P41250	Q08257-3
P41250	Q13867
P41250	Q5SW24
P41250	Q6GMV2
P41250	Q6TCH7
P41250	Q6TDP4
P41250	Q86VU5
P41250	Q86YV6
P41250	Q8N6M8
P41250	Q8NA92
P41250	Q8NBF2
P41250	Q8NFH5-2
P41250	Q8WUX2
P41250	Q8WVK2
P41250	Q92769
P41250	Q96B18
P41250	Q96BM9
P41250	Q96NR8
P41250	Q96SA4
P41250	Q99497
P41250	Q9BWD1
P41250	Q9NPF4
P41250	Q9NPL8
P41250	Q9NQR4
P41250	Q9NR45
P41250	Q9Y248
P41250	Q9Y2I2-1
P41250	Q3LXA3
O43657	P41250
O75179	P41250
O75569	P41250
P41250	P62937
P41250	Q13233
P41250	Q5XPI4
P41250	Q86UT6
P41250	Q9H2K2
P41250	Q9BYX4-2
P43307	P48643
P43307	P48739
P43307	P51572
P43307	P52209
P43307	P52298
P43307	P52434
P43307	P52732
P43307	P52815
P43307	P54136
P43307	P55210
P43307	P55327
P43307	P58546
P43307	P61086
P43307	P61088
P43307	P61201
P43307	P61247
P43307	P62249
P43307	P62263
P43307	P62333
P43307	P62495
P43307	P62750
P43307	P62879
P43307	P62987
P43307	P63279
P43307	Q00610
P43307	Q02543
P43307	Q04760
P43307	Q08257
P43307	Q12904
P43307	Q13200
P43307	Q13310
P43307	Q13404
P43307	Q13451
P43307	Q13568-4
P43307	Q14164
P43307	Q14165
P43307	Q14258
P43307	Q14653
P43307	Q14657
P43307	Q15008
P43307	Q15046
P43307	Q15056
P43307	Q15365
P43307	Q16576
P43307	Q16630
P43307	Q16650
P43307	Q3MHD2
P43307	Q4VC31
P43307	Q6NZ67
P43307	Q6XUX3
P43307	Q7L2H7
P43307	Q7Z434
P43307	Q86VP1
P43307	Q86WV6
P43307	Q8IUC6
P43307	Q8IUD6
P43307	Q8N5K1
P43307	Q8NC51
P43307	Q8WU90
P43307	Q92844-3
P43307	Q92922
P43307	Q92985
P43307	Q96AG4
P43307	Q96FW1
P43307	Q99460
P43307	Q99623
P43307	Q9BVK6
P43307	Q9BYX4
P43307	Q9H2G2
P43307	Q9H6S1
P43307	Q9H9B4
P43307	Q9HAV4
P43307	Q9NQC7
P43307	Q9NR30
P43307	Q9NUQ9
P43307	Q9NYU2
P43307	Q9P0I2
P43307	Q9UBB6
P43307	Q9UBT2
P43307	Q9UKK9
P43307	Q9Y2B0
P43307	Q9Y3A5
P43307	Q9Y3U8
P43307	Q9Y4K3
P43307	Q9Y6Y9
O60232	P43307
O75409	P43307
P00918	P43307
P04083	P43307
P05161	P43307
P10275	P43307
P13929	P43307
P15559	P43307
P25685-2	P43307
P30101	P43307
P31946	P43307
P32455	P43307
P43307	P59665
P43307	P61964
P43307	Q00796
P43307	Q04446
P43307	Q08257-3
P43307	Q13867
P43307	Q5SW24
P43307	Q6GMV2
P43307	Q6TCH7
P43307	Q6TDP4
P43307	Q86VU5
P43307	Q86YV6
P43307	Q8N6M8
P43307	Q8NA92
P43307	Q8NBF2
P43307	Q8NFH5-2
P43307	Q8WUX2
P43307	Q8WVK2
P43307	Q92769
P43307	Q96B18
P43307	Q96BM9
P43307	Q96NR8
P43307	Q96SA4
P43307	Q99497
P43307	Q9BWD1
P43307	Q9NPF4
P43307	Q9NPL8
P43307	Q9NQR4
P43307	Q9NR45
P43307	Q9Y248
P43307	Q9Y2I2-1
P43307	Q3LXA3
O43657	P43307
O75179	P43307
O75569	P43307
P43307	P62937
P43307	Q13233
P43307	Q5XPI4
P43307	Q86UT6
P43307	Q9H2K2
P43307	Q9BYX4-2
P48643	P48739
P48643	P51572
P48643	P52209
P48643	P52298
P48643	P52434
P48643	P52732
P48643	P52815
P48643	P54136
P48643	P55210
P48643	P55327
P48643	P58546
P48643	P61086
P48643	P61088
P48643	P61201
P48643	P61247
P48643	P62249
P48643	P62263
P48643	P62333
P48643	P62495
P48643	P62750
P48643	P62879
P48643	P62987
P48643	P63279
P48643	Q00610
P48643	Q02543
P48643	Q04760
P48643	Q08257
P48643	Q12904
P48643	Q13200
P48643	Q13310
P48643	Q13404
P48643	Q13451
P48643	Q13568-4
P48643	Q14164
P48643	Q14165
P48643	Q14258
P48643	Q14653
P48643	Q14657
P48643	Q15008
P48643	Q15046
P48643	Q15056
P48643	Q15365
P48643	Q16576
P48643	Q16630
P48643	Q16650
P48643	Q3MHD2
P48643	Q4VC31
P48643	Q6NZ67
P48643	Q6XUX3
P48643	Q7L2H7
P48643	Q7Z434
P48643	Q86VP1
P48643	Q86WV6
P48643	Q8IUC6
P48643	Q8IUD6
P48643	Q8N5K1
P48643	Q8NC51
P48643	Q8WU90
P48643	Q92844-3
P48643	Q92922
P48643	Q92985
P48643	Q96AG4
P48643	Q96FW1
P48643	Q99460
P48643	Q99623
P48643	Q9BVK6
P48643	Q9BYX4
P48643	Q9H2G2
P48643	Q9H6S1
P48643	Q9H9B4
P48643	Q9HAV4
P48643	Q9NQC7
P48643	Q9NR30
P48643	Q9NUQ9
P48643	Q9NYU2
P48643	Q9P0I2
P48643	Q9UBB6
P48643	Q9UBT2
P48643	Q9UKK9
P48643	Q9Y2B0
P48643	Q9Y3A5
P48643	Q9Y3U8
P48643	Q9Y4K3
P48643	Q9Y6Y9
O60232	P48643
O75409	P48643
P00918	P48643
P04083	P48643
P05161	P48643
P10275	P48643
P13929	P48643
P15559	P48643
P25685-2	P48643
P30101	P48643
P31946	P48643
P32455	P48643
P48643	P59665
P48643	P61964
P48643	Q00796
P48643	Q04446
P48643	Q08257-3
P48643	Q13867
P48643	Q5SW24
P48643	Q6GMV2
P48643	Q6TCH7
P48643	Q6TDP4
P48643	Q86VU5
P48643	Q86YV6
P48643	Q8N6M8
P48643	Q8NA92
P48643	Q8NBF2
P48643	Q8NFH5-2
P48643	Q8WUX2
P48643	Q8WVK2
P48643	Q92769
P48643	Q96B18
P48643	Q96BM9
P48643	Q96NR8
P48643	Q96SA4
P48643	Q99497
P48643	Q9BWD1
P48643	Q9NPF4
P48643	Q9NPL8
P48643	Q9NQR4
P48643	Q9NR45
P48643	Q9Y248
P48643	Q9Y2I2-1
P48643	Q3LXA3
O43657	P48643
O75179	P48643
O75569	P48643
P48643	P62937
P48643	Q13233
P48643	Q5XPI4
P48643	Q86UT6
P48643	Q9H2K2
P48643	Q9BYX4-2
P48739	P51572
P48739	P52209
P48739	P52298
P48739	P52434
P48739	P52732
P48739	P52815
P48739	P54136
P48739	P55210
P48739	P55327
P48739	P58546
P48739	P61086
P48739	P61088
P48739	P61201
P48739	P61247
P48739	P62249
P48739	P62263
P48739	P62333
P48739	P62495
P48739	P62750
P48739	P62879
P48739	P62987
P48739	P63279
P48739	Q00610
P48739	Q02543
P48739	Q04760
P48739	Q08257
P48739	Q12904
P48739	Q13200
P48739	Q13310
P48739	Q13404
P48739	Q13451
P48739	Q13568-4
P48739	Q14164
P48739	Q14165
P48739	Q14258
P48739	Q14653
P48739	Q14657
P48739	Q15008
P48739	Q15046
P48739	Q15056
P48739	Q15365
P48739	Q16576
P48739	Q16630
P48739	Q16650
P48739	Q3MHD2
P48739	Q4VC31
P48739	Q6NZ67
P48739	Q6XUX3
P48739	Q7L2H7
P48739	Q7Z434
P48739	Q86VP1
P48739	Q86WV6
P48739	Q8IUC6
P48739	Q8IUD6
P48739	Q8N5K1
P48739	Q8NC51
P48739	Q8WU90
P48739	Q92844-3
P48739	Q92922
P48739	Q92985
P48739	Q96AG4
P48739	Q96FW1
P48739	Q99460
P48739	Q99623
P48739	Q9BVK6
P48739	Q9BYX4
P48739	Q9H2G2
P48739	Q9H6S1
P48739	Q9H9B4
P48739	Q9HAV4
P48739	Q9NQC7
P48739	Q9NR30
P48739	Q9NUQ9
P48739	Q9NYU2
P48739	Q9P0I2
P48739	Q9UBB6
P48739	Q9UBT2
P48739	Q9UKK9
P48739	Q9Y2B0
P48739	Q9Y3A5
P48739	Q9Y3U8
P48739	Q9Y4K3
P48739	Q9Y6Y9
O60232	P48739
O75409	P48739
P00918	P48739
P04083	P48739
P05161	P48739
P10275	P48739
P13929	P48739
P15559	P48739
P25685-2	P48739
P30101	P48739
P31946	P48739
P32455	P48739
P48739	P59665
P48739	P61964
P48739	Q00796
P48739	Q04446
P48739	Q08257-3
P48739	Q13867
P48739	Q5SW24
P48739	Q6GMV2
P48739	Q6TCH7
P48739	Q6TDP4
P48739	Q86VU5
P48739	Q86YV6
P48739	Q8N6M8
P48739	Q8NA92
P48739	Q8NBF2
P48739	Q8NFH5-2
P48739	Q8WUX2
P48739	Q8WVK2
P48739	Q92769
P48739	Q96B18
P48739	Q96BM9
P48739	Q96NR8
P48739	Q96SA4
P48739	Q99497
P48739	Q9BWD1
P48739	Q9NPF4
P48739	Q9NPL8
P48739	Q9NQR4
P48739	Q9NR45
P48739	Q9Y248
P48739	Q9Y2I2-1
P48739	Q3LXA3
O43657	P48739
O75179	P48739
O75569	P48739
P48739	P62937
P48739	Q13233
P48739	Q5XPI4
P48739	Q86UT6
P48739	Q9H2K2
P48739	Q9BYX4-2
P51572	P52209
P51572	P52298
P51572	P52434
P51572	P52732
P51572	P52815
P51572	P54136
P51572	P55210
P51572	P55327
P51572	P58546
P51572	P61086
P51572	P61088
P51572	P61201
P51572	P61247
P51572	P62249
P51572	P62263
P51572	P62333
P51572	P62495
P51572	P62750
P51572	P62879
P51572	P62987
P51572	P63279
P51572	Q00610
P51572	Q02543
P51572	Q04760
P51572	Q08257
P51572	Q12904
P51572	Q13200
P51572	Q13310
P51572	Q13404
P51572	Q13451
P51572	Q13568-4
P51572	Q14164
P51572	Q14165
P51572	Q14258
P51572	Q14653
P51572	Q14657
P51572	Q15008
P51572	Q15046
P51572	Q15056
P51572	Q15365
P51572	Q16576
P51572	Q16630
P51572	Q16650
P51572	Q3MHD2
P51572	Q4VC31
P51572	Q6NZ67
P51572	Q6XUX3
P51572	Q7L2H7
P51572	Q7Z434
P51572	Q86VP1
P51572	Q86WV6
P51572	Q8IUC6
P51572	Q8IUD6
P51572	Q8N5K1
P51572	Q8NC51
P51572	Q8WU90
P51572	Q92844-3
P51572	Q92922
P51572	Q92985
P51572	Q96AG4
P51572	Q96FW1
P51572	Q99460
P51572	Q99623
P51572	Q9BVK6
P51572	Q9BYX4
P51572	Q9H2G2
P51572	Q9H6S1
P51572	Q9H9B4
P51572	Q9HAV4
P51572	Q9NQC7
P51572	Q9NR30
P51572	Q9NUQ9
P51572	Q9NYU2
P51572	Q9P0I2
P51572	Q9UBB6
P51572	Q9UBT2
P51572	Q9UKK9
P51572	Q9Y2B0
P51572	Q9Y3A5
P51572	Q9Y3U8
P51572	Q9Y4K3
P51572	Q9Y6Y9
O60232	P51572
O75409	P51572
P00918	P51572
P04083	P51572
P05161	P51572
P10275	P51572
P13929	P51572
P15559	P51572
P25685-2	P51572
P30101	P51572
P31946	P51572
P32455	P51572
P51572	P59665
P51572	P61964
P51572	Q00796
P51572	Q04446
P51572	Q08257-3
P51572	Q13867
P51572	Q5SW24
P51572	Q6GMV2
P51572	Q6TCH7
P51572	Q6TDP4
P51572	Q86VU5
P51572	Q86YV6
P51572	Q8N6M8
P51572	Q8NA92
P51572	Q8NBF2
P51572	Q8NFH5-2
P51572	Q8WUX2
P51572	Q8WVK2
P51572	Q92769
P51572	Q96B18
P51572	Q96BM9
P51572	Q96NR8
P51572	Q96SA4
P51572	Q99497
P51572	Q9BWD1
P51572	Q9NPF4
P51572	Q9NPL8
P51572	Q9NQR4
P51572	Q9NR45
P51572	Q9Y248
P51572	Q9Y2I2-1
P51572	Q3LXA3
O43657	P51572
O75179	P51572
O75569	P51572
P51572	P62937
P51572	Q13233
P51572	Q5XPI4
P51572	Q86UT6
P51572	Q9H2K2
P51572	Q9BYX4-2
P52209	P52298
P52209	P52434
P52209	P52732
P52209	P52815
P52209	P54136
P52209	P55210
P52209	P55327
P52209	P58546
P52209	P61086
P52209	P61088
P52209	P61201
P52209	P61247
P52209	P62249
P52209	P62263
P52209	P62333
P52209	P62495
P52209	P62750
P52209	P62879
P52209	P62987
P52209	P63279
P52209	Q00610
P52209	Q02543
P52209	Q04760
P52209	Q08257
P52209	Q12904
P52209	Q13200
P52209	Q13310
P52209	Q13404
P52209	Q13451
P52209	Q13568-4
P52209	Q14164
P52209	Q14165
P52209	Q14258
P52209	Q14653
P52209	Q14657
P52209	Q15008
P52209	Q15046
P52209	Q15056
P52209	Q15365
P52209	Q16576
P52209	Q16630
P52209	Q16650
P52209	Q3MHD2
P52209	Q4VC31
P52209	Q6NZ67
P52209	Q6XUX3
P52209	Q7L2H7
P52209	Q7Z434
P52209	Q86VP1
P52209	Q86WV6
P52209	Q8IUC6
P52209	Q8IUD6
P52209	Q8N5K1
P52209	Q8NC51
P52209	Q8WU90
P52209	Q92844-3
P52209	Q92922
P52209	Q92985
P52209	Q96AG4
P52209	Q96FW1
P52209	Q99460
P52209	Q99623
P52209	Q9BVK6
P52209	Q9BYX4
P52209	Q9H2G2
P52209	Q9H6S1
P52209	Q9H9B4
P52209	Q9HAV4
P52209	Q9NQC7
P52209	Q9NR30
P52209	Q9NUQ9
P52209	Q9NYU2
P52209	Q9P0I2
P52209	Q9UBB6
P52209	Q9UBT2
P52209	Q9UKK9
P52209	Q9Y2B0
P52209	Q9Y3A5
P52209	Q9Y3U8
P52209	Q9Y4K3
P52209	Q9Y6Y9
O60232	P52209
O75409	P52209
P00918	P52209
P04083	P52209
P05161	P52209
P10275	P52209
P13929	P52209
P15559	P52209
P25685-2	P52209
P30101	P52209
P31946	P52209
P32455	P52209
P52209	P59665
P52209	P61964
P52209	Q00796
P52209	Q04446
P52209	Q08257-3
P52209	Q13867
P52209	Q5SW24
P52209	Q6GMV2
P52209	Q6TCH7
P52209	Q6TDP4
P52209	Q86VU5
P52209	Q86YV6
P52209	Q8N6M8
P52209	Q8NA92
P52209	Q8NBF2
P52209	Q8NFH5-2
P52209	Q8WUX2
P52209	Q8WVK2
P52209	Q92769
P52209	Q96B18
P52209	Q96BM9
P52209	Q96NR8
P52209	Q96SA4
P52209	Q99497
P52209	Q9BWD1
P52209	Q9NPF4
P52209	Q9NPL8
P52209	Q9NQR4
P52209	Q9NR45
P52209	Q9Y248
P52209	Q9Y2I2-1
P52209	Q3LXA3
O43657	P52209
O75179	P52209
O75569	P52209
P52209	P62937
P52209	Q13233
P52209	Q5XPI4
P52209	Q86UT6
P52209	Q9H2K2
P52209	Q9BYX4-2
P52298	P52434
P52298	P52732
P52298	P52815
P52298	P54136
P52298	P55210
P52298	P55327
P52298	P58546
P52298	P61086
P52298	P61088
P52298	P61201
P52298	P61247
P52298	P62249
P52298	P62263
P52298	P62333
P52298	P62495
P52298	P62750
P52298	P62879
P52298	P62987
P52298	P63279
P52298	Q00610
P52298	Q02543
P52298	Q04760
P52298	Q08257
P52298	Q12904
P52298	Q13200
P52298	Q13310
P52298	Q13404
P52298	Q13451
P52298	Q13568-4
P52298	Q14164
P52298	Q14165
P52298	Q14258
P52298	Q14653
P52298	Q14657
P52298	Q15008
P52298	Q15046
P52298	Q15056
P52298	Q15365
P52298	Q16576
P52298	Q16630
P52298	Q16650
P52298	Q3MHD2
P52298	Q4VC31
P52298	Q6NZ67
P52298	Q6XUX3
P52298	Q7L2H7
P52298	Q7Z434
P52298	Q86VP1
P52298	Q86WV6
P52298	Q8IUC6
P52298	Q8IUD6
P52298	Q8N5K1
P52298	Q8NC51
P52298	Q8WU90
P52298	Q92844-3
P52298	Q92922
P52298	Q92985
P52298	Q96AG4
P52298	Q96FW1
P52298	Q99460
P52298	Q99623
P52298	Q9BVK6
P52298	Q9BYX4
P52298	Q9H2G2
P52298	Q9H6S1
P52298	Q9H9B4
P52298	Q9HAV4
P52298	Q9NQC7
P52298	Q9NR30
P52298	Q9NUQ9
P52298	Q9NYU2
P52298	Q9P0I2
P52298	Q9UBB6
P52298	Q9UBT2
P52298	Q9UKK9
P52298	Q9Y2B0
P52298	Q9Y3A5
P52298	Q9Y3U8
P52298	Q9Y4K3
P52298	Q9Y6Y9
O60232	P52298
O75409	P52298
P00918	P52298
P04083	P52298
P05161	P52298
P10275	P52298
P13929	P52298
P15559	P52298
P25685-2	P52298
P30101	P52298
P31946	P52298
P32455	P52298
P52298	P59665
P52298	P61964
P52298	Q00796
P52298	Q04446
P52298	Q08257-3
P52298	Q13867
P52298	Q5SW24
P52298	Q6GMV2
P52298	Q6TCH7
P52298	Q6TDP4
P52298	Q86VU5
P52298	Q86YV6
P52298	Q8N6M8
P52298	Q8NA92
P52298	Q8NBF2
P52298	Q8NFH5-2
P52298	Q8WUX2
P52298	Q8WVK2
P52298	Q92769
P52298	Q96B18
P52298	Q96BM9
P52298	Q96NR8
P52298	Q96SA4
P52298	Q99497
P52298	Q9BWD1
P52298	Q9NPF4
P52298	Q9NPL8
P52298	Q9NQR4
P52298	Q9NR45
P52298	Q9Y248
P52298	Q9Y2I2-1
P52298	Q3LXA3
O43657	P52298
O75179	P52298
O75569	P52298
P52298	P62937
P52298	Q13233
P52298	Q5XPI4
