a	b
Q96AG4	Q9BQ66
Q96AG4	Q9BUH8
Q96AG4	Q9BXK5
Q96AG4	Q9BXK5-4
Q96AG4	Q9BYQ0
Q96AG4	Q9BYQ4
Q96AG4	Q9BYR3
Q96AG4	Q9BYR5
Q96AG4	Q9BYR7
Q96AG4	Q9BYS1
Q96AG4	Q9BYV2
Q96AG4	Q9C029
Q96AG4	Q9C029-3
Q96AG4	Q9C0F1
Q96AG4	Q9GZV8
Q96AG4	Q9H2G9
Q96AG4	Q9H400
Q96AG4	Q9H9V4
Q96AG4	Q9HBE5
Q96AG4	Q9NP94
Q96AG4	Q9NQ30
Q96AG4	Q9NQ79
Q96AG4	Q9NQX0
Q96AG4	Q9NRY7
Q96AG4	Q9NVV0
Q96AG4	Q9NXJ5-2
Q96AG4	Q9NYW8
Q96AG4	Q9NZV7
Q96AG4	Q9UFD9
Q96AG4	Q9UGC6
Q96AG4	Q9UKS7
Q96AG4	Q9UKT9
Q96AG4	Q9Y487
O00268	Q96AG4
O00459	Q96AG4
O15160	Q96AG4
O15160-2	Q96AG4
O15197-2	Q96AG4
O15287	Q96AG4
O43684	Q96AG4
O43741	Q96AG4
O75475-3	Q96AG4
O75558	Q96AG4
O75604	Q96AG4
O75716	Q96AG4
O75771	Q96AG4
O75791	Q96AG4
O75865-2	Q96AG4
O94929	Q96AG4
O94929-2	Q96AG4
O95363	Q96AG4
O95983	Q96AG4
O96019	Q96AG4
P00338	Q96AG4
P01112	Q96AG4
P01112-2	Q96AG4
P02768	Q96AG4
P04406	Q96AG4
P05141	Q96AG4
P05204	Q96AG4
P07339	Q96AG4
P07947	Q96AG4
P08727	Q96AG4
P0CG48	Q96AG4
P11021	Q96AG4
P11387	Q96AG4
P14678	Q96AG4
P15880	Q96AG4
P16401	Q96AG4
P16402	Q96AG4
P16403	Q96AG4
P17096	Q96AG4
P17844	Q96AG4
P19338	Q96AG4
P22087	Q96AG4
P22626-2	Q96AG4
P23769	Q96AG4
P24385	Q96AG4
P25786	Q96AG4
P25791	Q96AG4
P25791-3	Q96AG4
P25800	Q96AG4
P26641	Q96AG4
P27986-2	Q96AG4
P29474	Q96AG4
P29692-3	Q96AG4
P30050	Q96AG4
P33993-2	Q96AG4
P38159	Q96AG4
P46531	Q96AG4
P49756	Q96AG4
P51451	Q96AG4
P51800-3	Q96AG4
P51811	Q96AG4
P52292	Q96AG4
P54646	Q96AG4
P56545-3	Q96AG4
P61024	Q96AG4
P61421	Q96AG4
P61758	Q96AG4
P61758-2	Q96AG4
P61968	Q96AG4
P61978-3	Q96AG4
P62081	Q96AG4
P62136	Q96AG4
P62304	Q96AG4
P62316	Q96AG4
P62750	Q96AG4
P62851	Q96AG4
P62937	Q96AG4
P63279	Q96AG4
P68104	Q96AG4
P68371	Q96AG4
P78386	Q96AG4
P81605	Q96AG4
P83881	Q96AG4
Q00839-2	Q96AG4
Q01196-10	Q96AG4
Q07666	Q96AG4
Q08117	Q96AG4
Q08117-2	Q96AG4
Q08211	Q96AG4
Q08426	Q96AG4
Q09028	Q96AG4
Q10570	Q96AG4
Q12824	Q96AG4
Q12906-7	Q96AG4
Q13084	Q96AG4
Q13131	Q96AG4
Q13422	Q96AG4
Q13526	Q96AG4
Q13547	Q96AG4
Q13619-2	Q96AG4
Q13643	Q96AG4
Q13882	Q96AG4
Q13895	Q96AG4
Q14129	Q96AG4
Q15006	Q96AG4
Q15052	Q96AG4
Q15052-2	Q96AG4
Q15542	Q96AG4
Q16512	Q96AG4
Q16576	Q96AG4
Q16594	Q96AG4
Q17RB8	Q96AG4
Q17RB8-2	Q96AG4
Q2TAC2-2	Q96AG4
Q2WGJ6	Q96AG4
Q3SY00	Q96AG4
Q53TS8	Q96AG4
Q5H9K5	Q96AG4
Q5JVF3	Q96AG4
Q5T6C5	Q96AG4
Q5T7W7	Q96AG4
Q63ZY3	Q96AG4
Q68D86	Q96AG4
Q6PF18	Q96AG4
Q76G19	Q96AG4
Q7Z6R9	Q96AG4
Q86UW9	Q96AG4
Q8IUR7-2	Q96AG4
Q8IVT2	Q96AG4
Q8IVV7	Q96AG4
Q8IYI6	Q96AG4
Q8IYR0	Q96AG4
Q8N5A5	Q96AG4
Q8N5A5-2	Q96AG4
Q8N5M1	Q96AG4
Q8N6N6	Q96AG4
Q8N8B7	Q96AG4
Q8N8B7-2	Q96AG4
Q8N8Y2	Q96AG4
Q8NEC5	Q96AG4
Q8NI38	Q96AG4
Q8TAU3	Q96AG4
Q8TBB1	Q96AG4
Q8TCE9	Q96AG4
Q8TD10	Q96AG4
Q8TD31	Q96AG4
Q8TES7-5	Q96AG4
Q8TES7-6	Q96AG4
Q8WXI9	Q96AG4
Q8WYH8	Q96AG4
Q8WYH8-2	Q96AG4
Q92625	Q96AG4
Q92769	Q96AG4
Q92841	Q96AG4
Q92922	Q96AG4
Q96AG4	Q96BZ8
Q96AG4	Q96DF8
Q96AG4	Q96EZ8
Q96AG4	Q96FJ0
Q96AG4	Q96GM5
Q96AG4	Q96HA8
Q96AG4	Q96PN8
Q96AG4	Q96SQ5
Q96AG4	Q96ST3
Q96AG4	Q96SW2
Q96AG4	Q96T49
Q96AG4	Q99471
Q96AG4	Q99633
Q96AG4	Q99996
Q96AG4	Q9BRJ7
Q96AG4	Q9BWG6
Q96AG4	Q9BXF9
Q96AG4	Q9BXK1
Q96AG4	Q9BZK7
Q96AG4	Q9BZS1
Q96AG4	Q9H0I2
Q96AG4	Q9H257-2
Q96AG4	Q9H2S9
Q96AG4	Q9H5V7
Q96AG4	Q9H5Z6
Q96AG4	Q9H5Z6-2
Q96AG4	Q9H6L4
Q96AG4	Q9H6Z9
Q96AG4	Q9HAQ2
Q96AG4	Q9HBZ2
Q96AG4	Q9HC98-4
Q96AG4	Q9NP86
Q96AG4	Q9NPJ8-3
Q96AG4	Q9NPJ8-4
Q96AG4	Q9NQT4
Q96AG4	Q9NU19
Q96AG4	Q9NX04
Q96AG4	Q9NX24
Q96AG4	Q9NYA3
Q96AG4	Q9P289
Q96AG4	Q9P2K3
Q96AG4	Q9UBB5
Q96AG4	Q9UBL6-2
Q96AG4	Q9UBY9
Q96AG4	Q9UHD8-4
Q96AG4	Q9UKV3-3
Q96AG4	Q9UMS4
Q96AG4	Q9UMX2
Q96AG4	Q9Y230-2
Q96AG4	Q9Y4C2
Q96AG4	Q9Y4C2-2
Q96AG4	Q9Y5B8
Q96AG4	Q9Y6H1
Q96AG4	Q9UKT9-11
Q96AG4	Q9UKT9-14
Q96AG4	Q9UKT9-5
Q12873-2	Q96AG4
Q96AG4	Q99708-3
Q96B21	Q96HE8
Q96B21	Q96HE8-2
Q96B21	Q96JN2-2
Q96B21	Q96LC9
Q96B21	Q96LC9-3
Q96B21	Q96Q45
Q96B21	Q96Q45-2
Q96B21	Q9BQ66
Q96B21	Q9BUH8
Q96B21	Q9BXK5
Q96B21	Q9BXK5-4
Q96B21	Q9BYQ0
Q96B21	Q9BYQ4
Q96B21	Q9BYR3
Q96B21	Q9BYR5
Q96B21	Q9BYR7
Q96B21	Q9BYS1
Q96B21	Q9BYV2
Q96B21	Q9C029
Q96B21	Q9C029-3
Q96B21	Q9C0F1
Q96B21	Q9GZV8
Q96B21	Q9H2G9
Q96B21	Q9H400
Q96B21	Q9H9V4
Q96B21	Q9HBE5
Q96B21	Q9NP94
Q96B21	Q9NQ30
Q96B21	Q9NQ79
Q96B21	Q9NQX0
Q96B21	Q9NRY7
Q96B21	Q9NVV0
Q96B21	Q9NXJ5-2
Q96B21	Q9NYW8
Q96B21	Q9NZV7
Q96B21	Q9UFD9
Q96B21	Q9UGC6
Q96B21	Q9UKS7
Q96B21	Q9UKT9
Q96B21	Q9Y487
O00268	Q96B21
O00459	Q96B21
O15160	Q96B21
O15160-2	Q96B21
O15197-2	Q96B21
O15287	Q96B21
O43684	Q96B21
O43741	Q96B21
O75475-3	Q96B21
O75558	Q96B21
O75604	Q96B21
O75716	Q96B21
O75771	Q96B21
O75791	Q96B21
O75865-2	Q96B21
O94929	Q96B21
O94929-2	Q96B21
O95363	Q96B21
O95983	Q96B21
O96019	Q96B21
P00338	Q96B21
P01112	Q96B21
P01112-2	Q96B21
P02768	Q96B21
P04406	Q96B21
P05141	Q96B21
P05204	Q96B21
P07339	Q96B21
P07947	Q96B21
P08727	Q96B21
P0CG48	Q96B21
P11021	Q96B21
P11387	Q96B21
P14678	Q96B21
P15880	Q96B21
P16401	Q96B21
P16402	Q96B21
P16403	Q96B21
P17096	Q96B21
P17844	Q96B21
P19338	Q96B21
P22087	Q96B21
P22626-2	Q96B21
P23769	Q96B21
P24385	Q96B21
P25786	Q96B21
P25791	Q96B21
P25791-3	Q96B21
P25800	Q96B21
P26641	Q96B21
P27986-2	Q96B21
P29474	Q96B21
P29692-3	Q96B21
P30050	Q96B21
P33993-2	Q96B21
P38159	Q96B21
P46531	Q96B21
P49756	Q96B21
P51451	Q96B21
P51800-3	Q96B21
P51811	Q96B21
P52292	Q96B21
P54646	Q96B21
P56545-3	Q96B21
P61024	Q96B21
P61421	Q96B21
P61758	Q96B21
P61758-2	Q96B21
P61968	Q96B21
P61978-3	Q96B21
P62081	Q96B21
P62136	Q96B21
P62304	Q96B21
P62316	Q96B21
P62750	Q96B21
P62851	Q96B21
P62937	Q96B21
P63279	Q96B21
P68104	Q96B21
P68371	Q96B21
P78386	Q96B21
P81605	Q96B21
P83881	Q96B21
Q00839-2	Q96B21
Q01196-10	Q96B21
Q07666	Q96B21
Q08117	Q96B21
Q08117-2	Q96B21
Q08211	Q96B21
Q08426	Q96B21
Q09028	Q96B21
Q10570	Q96B21
Q12824	Q96B21
Q12906-7	Q96B21
Q13084	Q96B21
Q13131	Q96B21
Q13422	Q96B21
Q13526	Q96B21
Q13547	Q96B21
Q13619-2	Q96B21
Q13643	Q96B21
Q13882	Q96B21
Q13895	Q96B21
Q14129	Q96B21
Q15006	Q96B21
Q15052	Q96B21
Q15052-2	Q96B21
Q15542	Q96B21
Q16512	Q96B21
Q16576	Q96B21
Q16594	Q96B21
Q17RB8	Q96B21
Q17RB8-2	Q96B21
Q2TAC2-2	Q96B21
Q2WGJ6	Q96B21
Q3SY00	Q96B21
Q53TS8	Q96B21
Q5H9K5	Q96B21
Q5JVF3	Q96B21
Q5T6C5	Q96B21
Q5T7W7	Q96B21
Q63ZY3	Q96B21
Q68D86	Q96B21
Q6PF18	Q96B21
Q76G19	Q96B21
Q7Z6R9	Q96B21
Q86UW9	Q96B21
Q8IUR7-2	Q96B21
Q8IVT2	Q96B21
Q8IVV7	Q96B21
Q8IYI6	Q96B21
Q8IYR0	Q96B21
Q8N5A5	Q96B21
Q8N5A5-2	Q96B21
Q8N5M1	Q96B21
Q8N6N6	Q96B21
Q8N8B7	Q96B21
Q8N8B7-2	Q96B21
Q8N8Y2	Q96B21
Q8NEC5	Q96B21
Q8NI38	Q96B21
Q8TAU3	Q96B21
Q8TBB1	Q96B21
Q8TCE9	Q96B21
Q8TD10	Q96B21
Q8TD31	Q96B21
Q8TES7-5	Q96B21
Q8TES7-6	Q96B21
Q8WXI9	Q96B21
Q8WYH8	Q96B21
Q8WYH8-2	Q96B21
Q92625	Q96B21
Q92769	Q96B21
Q92841	Q96B21
Q92922	Q96B21
Q96B21	Q96BZ8
Q96B21	Q96DF8
Q96B21	Q96EZ8
Q96B21	Q96FJ0
Q96B21	Q96GM5
Q96B21	Q96HA8
Q96B21	Q96PN8
Q96B21	Q96SQ5
Q96B21	Q96ST3
Q96B21	Q96SW2
Q96B21	Q96T49
Q96B21	Q99471
Q96B21	Q99633
Q96B21	Q99996
Q96B21	Q9BRJ7
Q96B21	Q9BWG6
Q96B21	Q9BXF9
Q96B21	Q9BXK1
Q96B21	Q9BZK7
Q96B21	Q9BZS1
Q96B21	Q9H0I2
Q96B21	Q9H257-2
Q96B21	Q9H2S9
Q96B21	Q9H5V7
Q96B21	Q9H5Z6
Q96B21	Q9H5Z6-2
Q96B21	Q9H6L4
Q96B21	Q9H6Z9
Q96B21	Q9HAQ2
Q96B21	Q9HBZ2
Q96B21	Q9HC98-4
Q96B21	Q9NP86
Q96B21	Q9NPJ8-3
Q96B21	Q9NPJ8-4
Q96B21	Q9NQT4
Q96B21	Q9NU19
Q96B21	Q9NX04
Q96B21	Q9NX24
Q96B21	Q9NYA3
Q96B21	Q9P289
Q96B21	Q9P2K3
Q96B21	Q9UBB5
Q96B21	Q9UBL6-2
Q96B21	Q9UBY9
Q96B21	Q9UHD8-4
Q96B21	Q9UKV3-3
Q96B21	Q9UMS4
Q96B21	Q9UMX2
Q96B21	Q9Y230-2
Q96B21	Q9Y4C2
Q96B21	Q9Y4C2-2
Q96B21	Q9Y5B8
Q96B21	Q9Y6H1
Q96B21	Q9UKT9-11
Q96B21	Q9UKT9-14
Q96B21	Q9UKT9-5
Q12873-2	Q96B21
Q96B21	Q99708-3
Q96HE8	Q96HE8-2
Q96HE8	Q96JN2-2
Q96HE8	Q96LC9
Q96HE8	Q96LC9-3
Q96HE8	Q96Q45
Q96HE8	Q96Q45-2
Q96HE8	Q9BQ66
Q96HE8	Q9BUH8
Q96HE8	Q9BXK5
Q96HE8	Q9BXK5-4
Q96HE8	Q9BYQ0
Q96HE8	Q9BYQ4
Q96HE8	Q9BYR3
Q96HE8	Q9BYR5
Q96HE8	Q9BYR7
Q96HE8	Q9BYS1
Q96HE8	Q9BYV2
Q96HE8	Q9C029
Q96HE8	Q9C029-3
Q96HE8	Q9C0F1
Q96HE8	Q9GZV8
Q96HE8	Q9H2G9
Q96HE8	Q9H400
Q96HE8	Q9H9V4
Q96HE8	Q9HBE5
Q96HE8	Q9NP94
Q96HE8	Q9NQ30
Q96HE8	Q9NQ79
Q96HE8	Q9NQX0
Q96HE8	Q9NRY7
Q96HE8	Q9NVV0
Q96HE8	Q9NXJ5-2
Q96HE8	Q9NYW8
Q96HE8	Q9NZV7
Q96HE8	Q9UFD9
Q96HE8	Q9UGC6
Q96HE8	Q9UKS7
Q96HE8	Q9UKT9
Q96HE8	Q9Y487
O00268	Q96HE8
O00459	Q96HE8
O15160	Q96HE8
O15160-2	Q96HE8
O15197-2	Q96HE8
O15287	Q96HE8
O43684	Q96HE8
O43741	Q96HE8
O75475-3	Q96HE8
O75558	Q96HE8
O75604	Q96HE8
O75716	Q96HE8
O75771	Q96HE8
O75791	Q96HE8
O75865-2	Q96HE8
O94929	Q96HE8
O94929-2	Q96HE8
O95363	Q96HE8
O95983	Q96HE8
O96019	Q96HE8
P00338	Q96HE8
P01112	Q96HE8
P01112-2	Q96HE8
P02768	Q96HE8
P04406	Q96HE8
P05141	Q96HE8
P05204	Q96HE8
P07339	Q96HE8
P07947	Q96HE8
P08727	Q96HE8
P0CG48	Q96HE8
P11021	Q96HE8
P11387	Q96HE8
P14678	Q96HE8
P15880	Q96HE8
P16401	Q96HE8
P16402	Q96HE8
P16403	Q96HE8
P17096	Q96HE8
P17844	Q96HE8
P19338	Q96HE8
P22087	Q96HE8
P22626-2	Q96HE8
P23769	Q96HE8
P24385	Q96HE8
P25786	Q96HE8
P25791	Q96HE8
P25791-3	Q96HE8
P25800	Q96HE8
P26641	Q96HE8
P27986-2	Q96HE8
P29474	Q96HE8
P29692-3	Q96HE8
P30050	Q96HE8
P33993-2	Q96HE8
P38159	Q96HE8
P46531	Q96HE8
P49756	Q96HE8
P51451	Q96HE8
P51800-3	Q96HE8
P51811	Q96HE8
P52292	Q96HE8
P54646	Q96HE8
P56545-3	Q96HE8
P61024	Q96HE8
P61421	Q96HE8
P61758	Q96HE8
P61758-2	Q96HE8
P61968	Q96HE8
P61978-3	Q96HE8
P62081	Q96HE8
P62136	Q96HE8
P62304	Q96HE8
P62316	Q96HE8
P62750	Q96HE8
P62851	Q96HE8
P62937	Q96HE8
P63279	Q96HE8
P68104	Q96HE8
P68371	Q96HE8
P78386	Q96HE8
P81605	Q96HE8
P83881	Q96HE8
Q00839-2	Q96HE8
Q01196-10	Q96HE8
Q07666	Q96HE8
Q08117	Q96HE8
Q08117-2	Q96HE8
Q08211	Q96HE8
Q08426	Q96HE8
Q09028	Q96HE8
Q10570	Q96HE8
Q12824	Q96HE8
Q12906-7	Q96HE8
Q13084	Q96HE8
Q13131	Q96HE8
Q13422	Q96HE8
Q13526	Q96HE8
Q13547	Q96HE8
Q13619-2	Q96HE8
Q13643	Q96HE8
Q13882	Q96HE8
Q13895	Q96HE8
Q14129	Q96HE8
Q15006	Q96HE8
Q15052	Q96HE8
Q15052-2	Q96HE8
Q15542	Q96HE8
Q16512	Q96HE8
Q16576	Q96HE8
Q16594	Q96HE8
Q17RB8	Q96HE8
Q17RB8-2	Q96HE8
Q2TAC2-2	Q96HE8
Q2WGJ6	Q96HE8
Q3SY00	Q96HE8
Q53TS8	Q96HE8
Q5H9K5	Q96HE8
Q5JVF3	Q96HE8
Q5T6C5	Q96HE8
Q5T7W7	Q96HE8
Q63ZY3	Q96HE8
Q68D86	Q96HE8
Q6PF18	Q96HE8
Q76G19	Q96HE8
Q7Z6R9	Q96HE8
Q86UW9	Q96HE8
Q8IUR7-2	Q96HE8
Q8IVT2	Q96HE8
Q8IVV7	Q96HE8
Q8IYI6	Q96HE8
Q8IYR0	Q96HE8
Q8N5A5	Q96HE8
Q8N5A5-2	Q96HE8
Q8N5M1	Q96HE8
Q8N6N6	Q96HE8
Q8N8B7	Q96HE8
Q8N8B7-2	Q96HE8
Q8N8Y2	Q96HE8
Q8NEC5	Q96HE8
Q8NI38	Q96HE8
Q8TAU3	Q96HE8
Q8TBB1	Q96HE8
Q8TCE9	Q96HE8
Q8TD10	Q96HE8
Q8TD31	Q96HE8
Q8TES7-5	Q96HE8
Q8TES7-6	Q96HE8
Q8WXI9	Q96HE8
Q8WYH8	Q96HE8
Q8WYH8-2	Q96HE8
Q92625	Q96HE8
Q92769	Q96HE8
Q92841	Q96HE8
Q92922	Q96HE8
Q96BZ8	Q96HE8
Q96DF8	Q96HE8
Q96EZ8	Q96HE8
Q96FJ0	Q96HE8
Q96GM5	Q96HE8
Q96HA8	Q96HE8
Q96HE8	Q96PN8
Q96HE8	Q96SQ5
Q96HE8	Q96ST3
Q96HE8	Q96SW2
Q96HE8	Q96T49
Q96HE8	Q99471
Q96HE8	Q99633
Q96HE8	Q99996
Q96HE8	Q9BRJ7
Q96HE8	Q9BWG6
Q96HE8	Q9BXF9
Q96HE8	Q9BXK1
Q96HE8	Q9BZK7
Q96HE8	Q9BZS1
Q96HE8	Q9H0I2
Q96HE8	Q9H257-2
Q96HE8	Q9H2S9
Q96HE8	Q9H5V7
Q96HE8	Q9H5Z6
Q96HE8	Q9H5Z6-2
Q96HE8	Q9H6L4
Q96HE8	Q9H6Z9
Q96HE8	Q9HAQ2
Q96HE8	Q9HBZ2
Q96HE8	Q9HC98-4
Q96HE8	Q9NP86
Q96HE8	Q9NPJ8-3
Q96HE8	Q9NPJ8-4
Q96HE8	Q9NQT4
Q96HE8	Q9NU19
Q96HE8	Q9NX04
Q96HE8	Q9NX24
Q96HE8	Q9NYA3
Q96HE8	Q9P289
Q96HE8	Q9P2K3
Q96HE8	Q9UBB5
Q96HE8	Q9UBL6-2
Q96HE8	Q9UBY9
Q96HE8	Q9UHD8-4
Q96HE8	Q9UKV3-3
Q96HE8	Q9UMS4
Q96HE8	Q9UMX2
Q96HE8	Q9Y230-2
Q96HE8	Q9Y4C2
Q96HE8	Q9Y4C2-2
Q96HE8	Q9Y5B8
Q96HE8	Q9Y6H1
Q96HE8	Q9UKT9-11
Q96HE8	Q9UKT9-14
Q96HE8	Q9UKT9-5
Q12873-2	Q96HE8
Q96HE8	Q99708-3
Q96HE8-2	Q96JN2-2
Q96HE8-2	Q96LC9
Q96HE8-2	Q96LC9-3
Q96HE8-2	Q96Q45
Q96HE8-2	Q96Q45-2
Q96HE8-2	Q9BQ66
Q96HE8-2	Q9BUH8
Q96HE8-2	Q9BXK5
Q96HE8-2	Q9BXK5-4
Q96HE8-2	Q9BYQ0
Q96HE8-2	Q9BYQ4
Q96HE8-2	Q9BYR3
Q96HE8-2	Q9BYR5
Q96HE8-2	Q9BYR7
Q96HE8-2	Q9BYS1
Q96HE8-2	Q9BYV2
Q96HE8-2	Q9C029
Q96HE8-2	Q9C029-3
Q96HE8-2	Q9C0F1
Q96HE8-2	Q9GZV8
Q96HE8-2	Q9H2G9
Q96HE8-2	Q9H400
Q96HE8-2	Q9H9V4
Q96HE8-2	Q9HBE5
Q96HE8-2	Q9NP94
Q96HE8-2	Q9NQ30
Q96HE8-2	Q9NQ79
Q96HE8-2	Q9NQX0
Q96HE8-2	Q9NRY7
Q96HE8-2	Q9NVV0
Q96HE8-2	Q9NXJ5-2
Q96HE8-2	Q9NYW8
Q96HE8-2	Q9NZV7
Q96HE8-2	Q9UFD9
Q96HE8-2	Q9UGC6
Q96HE8-2	Q9UKS7
Q96HE8-2	Q9UKT9
Q96HE8-2	Q9Y487
O00268	Q96HE8-2
O00459	Q96HE8-2
O15160	Q96HE8-2
O15160-2	Q96HE8-2
O15197-2	Q96HE8-2
O15287	Q96HE8-2
O43684	Q96HE8-2
O43741	Q96HE8-2
O75475-3	Q96HE8-2
O75558	Q96HE8-2
O75604	Q96HE8-2
O75716	Q96HE8-2
O75771	Q96HE8-2
O75791	Q96HE8-2
O75865-2	Q96HE8-2
O94929	Q96HE8-2
O94929-2	Q96HE8-2
O95363	Q96HE8-2
O95983	Q96HE8-2
O96019	Q96HE8-2
P00338	Q96HE8-2
P01112	Q96HE8-2
P01112-2	Q96HE8-2
P02768	Q96HE8-2
P04406	Q96HE8-2
P05141	Q96HE8-2
P05204	Q96HE8-2
P07339	Q96HE8-2
P07947	Q96HE8-2
P08727	Q96HE8-2
P0CG48	Q96HE8-2
P11021	Q96HE8-2
P11387	Q96HE8-2
P14678	Q96HE8-2
P15880	Q96HE8-2
P16401	Q96HE8-2
P16402	Q96HE8-2
P16403	Q96HE8-2
P17096	Q96HE8-2
P17844	Q96HE8-2
P19338	Q96HE8-2
P22087	Q96HE8-2
P22626-2	Q96HE8-2
P23769	Q96HE8-2
P24385	Q96HE8-2
P25786	Q96HE8-2
P25791	Q96HE8-2
P25791-3	Q96HE8-2
P25800	Q96HE8-2
P26641	Q96HE8-2
P27986-2	Q96HE8-2
P29474	Q96HE8-2
P29692-3	Q96HE8-2
P30050	Q96HE8-2
P33993-2	Q96HE8-2
P38159	Q96HE8-2
P46531	Q96HE8-2
P49756	Q96HE8-2
P51451	Q96HE8-2
P51800-3	Q96HE8-2
P51811	Q96HE8-2
P52292	Q96HE8-2
P54646	Q96HE8-2
P56545-3	Q96HE8-2
P61024	Q96HE8-2
P61421	Q96HE8-2
P61758	Q96HE8-2
P61758-2	Q96HE8-2
P61968	Q96HE8-2
P61978-3	Q96HE8-2
P62081	Q96HE8-2
P62136	Q96HE8-2
P62304	Q96HE8-2
P62316	Q96HE8-2
P62750	Q96HE8-2
P62851	Q96HE8-2
P62937	Q96HE8-2
P63279	Q96HE8-2
P68104	Q96HE8-2
P68371	Q96HE8-2
P78386	Q96HE8-2
P81605	Q96HE8-2
P83881	Q96HE8-2
Q00839-2	Q96HE8-2
Q01196-10	Q96HE8-2
Q07666	Q96HE8-2
Q08117	Q96HE8-2
Q08117-2	Q96HE8-2
Q08211	Q96HE8-2
Q08426	Q96HE8-2
Q09028	Q96HE8-2
Q10570	Q96HE8-2
Q12824	Q96HE8-2
Q12906-7	Q96HE8-2
Q13084	Q96HE8-2
Q13131	Q96HE8-2
Q13422	Q96HE8-2
Q13526	Q96HE8-2
Q13547	Q96HE8-2
Q13619-2	Q96HE8-2
Q13643	Q96HE8-2
Q13882	Q96HE8-2
Q13895	Q96HE8-2
Q14129	Q96HE8-2
Q15006	Q96HE8-2
Q15052	Q96HE8-2
Q15052-2	Q96HE8-2
Q15542	Q96HE8-2
Q16512	Q96HE8-2
Q16576	Q96HE8-2
Q16594	Q96HE8-2
Q17RB8	Q96HE8-2
Q17RB8-2	Q96HE8-2
Q2TAC2-2	Q96HE8-2
Q2WGJ6	Q96HE8-2
Q3SY00	Q96HE8-2
Q53TS8	Q96HE8-2
Q5H9K5	Q96HE8-2
Q5JVF3	Q96HE8-2
Q5T6C5	Q96HE8-2
Q5T7W7	Q96HE8-2
Q63ZY3	Q96HE8-2
Q68D86	Q96HE8-2
Q6PF18	Q96HE8-2
Q76G19	Q96HE8-2
Q7Z6R9	Q96HE8-2
Q86UW9	Q96HE8-2
Q8IUR7-2	Q96HE8-2
Q8IVT2	Q96HE8-2
Q8IVV7	Q96HE8-2
Q8IYI6	Q96HE8-2
Q8IYR0	Q96HE8-2
Q8N5A5	Q96HE8-2
Q8N5A5-2	Q96HE8-2
Q8N5M1	Q96HE8-2
Q8N6N6	Q96HE8-2
Q8N8B7	Q96HE8-2
Q8N8B7-2	Q96HE8-2
Q8N8Y2	Q96HE8-2
Q8NEC5	Q96HE8-2
Q8NI38	Q96HE8-2
Q8TAU3	Q96HE8-2
Q8TBB1	Q96HE8-2
Q8TCE9	Q96HE8-2
Q8TD10	Q96HE8-2
Q8TD31	Q96HE8-2
Q8TES7-5	Q96HE8-2
Q8TES7-6	Q96HE8-2
Q8WXI9	Q96HE8-2
Q8WYH8	Q96HE8-2
Q8WYH8-2	Q96HE8-2
Q92625	Q96HE8-2
Q92769	Q96HE8-2
Q92841	Q96HE8-2
Q92922	Q96HE8-2
Q96BZ8	Q96HE8-2
Q96DF8	Q96HE8-2
Q96EZ8	Q96HE8-2
Q96FJ0	Q96HE8-2
Q96GM5	Q96HE8-2
Q96HA8	Q96HE8-2
Q96HE8-2	Q96PN8
Q96HE8-2	Q96SQ5
Q96HE8-2	Q96ST3
Q96HE8-2	Q96SW2
Q96HE8-2	Q96T49
Q96HE8-2	Q99471
Q96HE8-2	Q99633
Q96HE8-2	Q99996
Q96HE8-2	Q9BRJ7
Q96HE8-2	Q9BWG6
Q96HE8-2	Q9BXF9
Q96HE8-2	Q9BXK1
Q96HE8-2	Q9BZK7
Q96HE8-2	Q9BZS1
Q96HE8-2	Q9H0I2
Q96HE8-2	Q9H257-2
Q96HE8-2	Q9H2S9
Q96HE8-2	Q9H5V7
Q96HE8-2	Q9H5Z6
Q96HE8-2	Q9H5Z6-2
Q96HE8-2	Q9H6L4
Q96HE8-2	Q9H6Z9
Q96HE8-2	Q9HAQ2
Q96HE8-2	Q9HBZ2
Q96HE8-2	Q9HC98-4
Q96HE8-2	Q9NP86
Q96HE8-2	Q9NPJ8-3
Q96HE8-2	Q9NPJ8-4
Q96HE8-2	Q9NQT4
Q96HE8-2	Q9NU19
Q96HE8-2	Q9NX04
Q96HE8-2	Q9NX24
Q96HE8-2	Q9NYA3
Q96HE8-2	Q9P289
Q96HE8-2	Q9P2K3
Q96HE8-2	Q9UBB5
Q96HE8-2	Q9UBL6-2
Q96HE8-2	Q9UBY9
Q96HE8-2	Q9UHD8-4
Q96HE8-2	Q9UKV3-3
Q96HE8-2	Q9UMS4
Q96HE8-2	Q9UMX2
Q96HE8-2	Q9Y230-2
Q96HE8-2	Q9Y4C2
Q96HE8-2	Q9Y4C2-2
Q96HE8-2	Q9Y5B8
Q96HE8-2	Q9Y6H1
Q96HE8-2	Q9UKT9-11
Q96HE8-2	Q9UKT9-14
Q96HE8-2	Q9UKT9-5
Q12873-2	Q96HE8-2
Q96HE8-2	Q99708-3
Q96JN2-2	Q96LC9
Q96JN2-2	Q96LC9-3
Q96JN2-2	Q96Q45
Q96JN2-2	Q96Q45-2
Q96JN2-2	Q9BQ66
Q96JN2-2	Q9BUH8
Q96JN2-2	Q9BXK5
Q96JN2-2	Q9BXK5-4
Q96JN2-2	Q9BYQ0
Q96JN2-2	Q9BYQ4
Q96JN2-2	Q9BYR3
